return_id,sales_order_number,sales_order_line_number,shipment_id,customer_key,product_key,product_category_key,sales_territory_key,currency_key,return_reason_id,return_request_date,return_received_date,refund_date,original_order_quantity,return_quantity,original_line_sales_amount,refund_amount,resolution,return_status,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
RET-002310,SO72238,3,SHP-024774,16125,225,3,6,19,RR-003,2014-01-05,2014-01-11,2014-01-14,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002311,SO72263,1,SHP-024799,20955,386,1,7,100,RR-005,2014-01-08,2014-01-16,2014-01-17,1,1,1120.49,1086.88,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002312,SO72263,2,SHP-024799,20955,214,4,7,100,RR-006,2014-01-11,2014-01-18,2014-01-20,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002313,SO72263,3,SHP-024799,20955,225,3,7,100,RR-002,2014-01-10,2014-01-20,2014-01-23,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002314,SO72271,1,SHP-024807,13036,595,1,9,6,RR-004,2013-12-31,2014-01-09,2014-01-13,1,1,564.99,548.04,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002315,SO72271,2,SHP-024807,13036,489,3,9,6,RR-002,2014-01-01,2014-01-07,2014-01-10,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002316,SO72271,3,SHP-024807,13036,225,3,9,6,RR-001,2014-01-02,2014-01-05,2014-01-07,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002317,SO72278,1,SHP-024814,18286,529,4,9,6,RR-005,2014-01-04,2014-01-12,2014-01-13,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002318,SO72278,2,SHP-024814,18286,540,4,9,6,RR-006,2013-12-20,2013-12-27,2013-12-29,1,1,32.6,31.62,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002319,SO72278,3,SHP-024814,18286,214,4,9,6,RR-003,2014-01-06,2014-01-16,2014-01-19,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002320,SO72280,3,SHP-024816,13120,490,3,9,6,RR-001,2013-12-27,2014-01-03,2014-01-05,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002321,SO72288,1,SHP-024824,11842,234,3,1,100,RR-001,2013-12-18,2013-12-23,2013-12-27,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002322,SO72288,2,SHP-024824,11842,225,3,1,100,RR-002,2013-12-19,2013-12-29,2014-01-01,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002323,SO72295,1,SHP-024831,16849,475,3,6,19,RR-001,2014-01-04,2014-01-11,2014-01-13,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002324,SO72295,2,SHP-024831,16849,228,3,6,19,RR-002,2014-01-01,2014-01-09,2014-01-10,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002325,SO72300,2,SHP-024836,23827,225,3,6,19,RR-001,2013-12-24,2013-12-27,2013-12-29,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002326,SO72310,3,SHP-024846,12611,465,3,10,98,RR-001,2014-01-06,2014-01-11,2014-01-15,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002327,SO72316,3,SHP-024852,18862,463,3,4,100,RR-001,2013-12-20,2013-12-23,2013-12-25,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002328,SO72317,1,SHP-024853,13734,359,1,4,100,RR-005,2014-01-02,2014-01-10,2014-01-11,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002329,SO72317,2,SHP-024853,13734,485,4,4,100,RR-006,2013-12-18,2013-12-25,2013-12-27,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002330,SO72317,3,SHP-024853,13734,478,4,4,100,RR-003,2013-12-17,2013-12-27,2013-12-30,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002331,SO72330,2,SHP-024866,26589,489,3,9,6,RR-002,2013-12-30,2014-01-09,2014-01-12,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002332,SO72330,3,SHP-024866,26589,225,3,9,6,RR-001,2013-12-31,2014-01-07,2014-01-09,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002333,SO72338,1,SHP-024874,15905,561,1,6,19,RR-004,2013-12-29,2014-01-03,2014-01-07,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002334,SO72338,2,SHP-024874,15905,479,4,6,19,RR-003,2013-12-30,2014-01-09,2014-01-12,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002335,SO72338,3,SHP-024874,15905,477,4,6,19,RR-006,2013-12-31,2014-01-07,2014-01-09,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002336,SO72340,2,SHP-024876,23880,477,4,4,100,RR-006,2014-01-01,2014-01-08,2014-01-10,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002337,SO72340,3,SHP-024876,23880,479,4,4,100,RR-003,2013-12-31,2014-01-10,2014-01-13,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002338,SO72341,3,SHP-024877,29001,231,3,6,19,RR-001,2014-01-04,2014-01-07,2014-01-09,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002339,SO72348,2,SHP-024884,14732,237,3,1,100,RR-006,2013-12-29,2014-01-05,2014-01-07,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002340,SO72349,2,SHP-024885,19293,231,3,7,100,RR-002,2013-12-28,2014-01-03,2014-01-06,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002341,SO72363,1,SHP-024899,15727,217,4,9,6,RR-004,2013-12-20,2013-12-25,2013-12-29,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002342,SO72365,1,SHP-024901,13666,353,1,8,100,RR-006,2013-12-28,2013-12-31,2014-01-02,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002343,SO72372,4,SHP-024908,21154,465,3,4,100,RR-002,2013-12-24,2014-01-03,2014-01-06,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002344,SO72407,2,SHP-024943,13462,485,4,1,100,RR-006,2013-12-28,2013-12-31,2014-01-02,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002345,SO72407,3,SHP-024943,13462,222,4,1,100,RR-003,2013-12-27,2014-01-02,2014-01-05,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002346,SO72407,4,SHP-024943,13462,463,3,1,100,RR-001,2013-12-22,2013-12-27,2013-12-31,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002347,SO72408,2,SHP-024944,18513,485,4,4,100,RR-005,2013-12-18,2013-12-22,2013-12-23,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002348,SO72410,1,SHP-024946,13693,577,1,10,98,RR-005,2013-12-31,2014-01-08,2014-01-09,1,1,1214.85,1178.4,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002349,SO72410,2,SHP-024946,13693,541,4,10,98,RR-006,2014-01-03,2014-01-10,2014-01-12,1,1,28.99,28.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002350,SO72410,3,SHP-024946,13693,530,4,10,98,RR-003,2014-01-02,2014-01-12,2014-01-15,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002351,SO72410,4,SHP-024946,13693,467,3,10,98,RR-001,2014-01-05,2014-01-14,2014-01-18,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002352,SO72411,4,SHP-024947,19476,471,3,8,100,RR-002,2014-01-04,2014-01-12,2014-01-13,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002353,SO72412,3,SHP-024948,22913,467,3,9,6,RR-002,2013-12-28,2014-01-05,2014-01-06,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002354,SO72419,2,SHP-024955,26647,472,3,4,100,RR-002,2013-12-26,2014-01-01,2014-01-04,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002355,SO72430,2,SHP-024966,21929,225,3,4,100,RR-001,2014-01-03,2014-01-12,2014-01-16,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002356,SO72430,3,SHP-024966,21929,491,3,4,100,RR-002,2014-01-02,2014-01-06,2014-01-07,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002357,SO72435,4,SHP-024971,18173,225,3,10,98,RR-002,2014-01-06,2014-01-16,2014-01-19,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002358,SO72438,4,SHP-024974,26549,465,3,9,6,RR-001,2013-12-29,2014-01-05,2014-01-07,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002359,SO72441,1,SHP-024977,19580,528,4,9,6,RR-003,2013-12-27,2014-01-02,2014-01-05,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002360,SO72441,2,SHP-024977,19580,536,4,9,6,RR-004,2013-12-26,2014-01-04,2014-01-08,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002361,SO72441,3,SHP-024977,19580,485,4,9,6,RR-005,2013-12-25,2013-12-29,2013-12-30,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002362,SO72441,4,SHP-024977,19580,488,3,9,6,RR-001,2013-12-24,2013-12-31,2014-01-02,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002363,SO72441,5,SHP-024977,19580,225,3,9,6,RR-002,2013-12-23,2014-01-02,2014-01-05,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002364,SO72456,3,SHP-024992,23388,217,4,4,100,RR-005,2013-12-25,2014-01-02,2014-01-03,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002365,SO72457,1,SHP-024993,14567,478,4,6,19,RR-006,2014-01-08,2014-01-11,2014-01-13,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002366,SO72457,2,SHP-024993,14567,477,4,6,19,RR-005,2014-01-05,2014-01-09,2014-01-10,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002367,SO72467,2,SHP-025003,18138,490,3,7,100,RR-001,2014-01-10,2014-01-15,2014-01-19,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002368,SO72469,3,SHP-025005,20137,225,3,8,100,RR-002,2014-01-13,2014-01-19,2014-01-22,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002369,SO72478,4,SHP-025014,13201,484,4,6,19,RR-006,2013-12-24,2013-12-27,2013-12-29,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002370,SO72504,1,SHP-025040,18980,583,1,1,100,RR-003,2013-12-23,2013-12-29,2014-01-01,1,1,1700.99,1649.96,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002371,SO72504,2,SHP-025040,18980,228,3,1,100,RR-004,2013-12-22,2013-12-31,2014-01-04,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002372,SO72518,1,SHP-025054,12351,463,3,9,6,RR-001,2014-01-07,2014-01-12,2014-01-16,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002373,SO72526,1,SHP-025062,12916,536,4,6,19,RR-003,2013-12-28,2014-01-07,2014-01-10,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002374,SO72527,3,SHP-025063,11262,463,3,6,19,RR-001,2014-01-09,2014-01-18,2014-01-22,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002375,SO72530,1,SHP-025066,20521,478,4,1,100,RR-006,2013-12-29,2014-01-05,2014-01-07,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002376,SO72530,2,SHP-025066,20521,477,4,1,100,RR-005,2013-12-26,2014-01-03,2014-01-04,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002377,SO72530,3,SHP-025066,20521,480,4,1,100,RR-004,2013-12-27,2014-01-01,2014-01-05,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002378,SO72535,2,SHP-025071,20773,225,3,6,19,RR-001,2014-01-06,2014-01-11,2014-01-15,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002379,SO72539,3,SHP-025075,23971,228,3,10,98,RR-002,2013-12-24,2013-12-28,2013-12-29,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002380,SO72539,4,SHP-025075,23971,225,3,10,98,RR-001,2013-12-23,2013-12-30,2014-01-01,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002381,SO72541,1,SHP-025077,23617,536,4,10,98,RR-006,2014-01-05,2014-01-12,2014-01-14,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002382,SO72544,4,SHP-025080,11726,473,3,1,100,RR-001,2013-12-21,2013-12-24,2013-12-26,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002383,SO72548,4,SHP-025084,15422,467,3,1,100,RR-006,2013-12-19,2013-12-26,2013-12-28,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002384,SO72555,5,SHP-025091,18457,471,3,9,6,RR-002,2013-12-30,2014-01-07,2014-01-08,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002385,SO72569,4,SHP-025105,23873,473,3,4,100,RR-005,2014-01-01,2014-01-09,2014-01-10,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002386,SO72606,1,SHP-025142,18993,474,3,4,100,RR-001,2013-12-28,2014-01-04,2014-01-06,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002387,SO72606,2,SHP-025142,18993,228,3,4,100,RR-005,2013-12-25,2014-01-02,2014-01-03,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002388,SO72606,3,SHP-025142,18993,225,3,4,100,RR-004,2013-12-26,2013-12-31,2014-01-04,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002389,SO72618,1,SHP-025154,13724,359,1,4,100,RR-003,2013-12-23,2013-12-29,2014-01-01,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002390,SO72631,4,SHP-025167,22245,491,3,1,100,RR-002,2013-12-21,2013-12-29,2013-12-30,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002391,SO72637,1,SHP-025173,29392,576,1,10,98,RR-006,2014-01-14,2014-01-21,2014-01-23,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002392,SO72637,2,SHP-025173,29392,482,3,10,98,RR-005,2014-01-11,2014-01-19,2014-01-20,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002393,SO72648,1,SHP-025184,27324,357,1,7,100,RR-004,2014-01-05,2014-01-10,2014-01-14,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002394,SO72648,2,SHP-025184,27324,478,4,7,100,RR-003,2014-01-06,2014-01-16,2014-01-19,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002395,SO72648,3,SHP-025184,27324,217,4,7,100,RR-006,2014-01-07,2014-01-14,2014-01-16,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002396,SO72650,5,SHP-025186,17834,225,3,7,100,RR-002,2014-01-02,2014-01-08,2014-01-11,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002397,SO72659,3,SHP-025195,21835,225,3,8,100,RR-001,2014-01-11,2014-01-20,2014-01-24,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002398,SO72663,1,SHP-025199,11682,491,3,1,100,RR-002,2013-12-27,2013-12-31,2014-01-01,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002399,SO72674,3,SHP-025210,21308,465,3,6,19,RR-002,2014-01-01,2014-01-11,2014-01-14,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002400,SO72675,3,SHP-025211,19939,225,3,10,98,RR-001,2014-01-13,2014-01-16,2014-01-18,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
