attribution_id,sales_order_number,customer_key,sales_territory_key,campaign_id,touchpoint_date,conversion_date,attribution_model,attribution_credit,order_currency_key,attributed_revenue_order_currency,usd_average_rate,attributed_revenue_usd,currency_basis,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
ATT-009529,SO65833,16456,8,CMP-DE-SEARCH-GENERIC,2013/9/6,2013/9/6,LAST_CLICK,1,100,64.97,1,64.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009530,SO65834,21541,10,CMP-GB-SHOPPING,2013/9/6,2013/9/6,LAST_CLICK,1,98,149.98,1.56274418,234.38,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009531,SO65835,20973,10,CMP-GB-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,98,193.98,1.56274418,303.14,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009532,SO65836,14706,10,CMP-GB-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,98,24.99,1.56274418,39.05,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009533,SO65837,22834,8,CMP-DE-SEARCH-GENERIC,2013/9/6,2013/9/6,LAST_CLICK,1,100,12.98,1,12.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009534,SO65838,22825,10,CMP-GB-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,98,78.96,1.56274418,123.39,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009535,SO65839,25487,8,CMP-DE-SEARCH-GENERIC,2013/9/6,2013/9/6,LAST_CLICK,1,100,31.73,1,31.73,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009536,SO65840,26403,8,CMP-DE-SHOPPING,2013/9/6,2013/9/6,LAST_CLICK,1,100,41.93,1,41.93,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009537,SO65841,20925,7,CMP-FR-SOCIAL,2013/9/6,2013/9/6,LAST_CLICK,1,100,67.49,1,67.49,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009538,SO65842,25679,7,CMP-FR-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,100,39.98,1,39.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009539,SO65843,11225,1,CMP-US-SHOPPING,2013/9/6,2013/9/6,LAST_CLICK,1,100,70.96,1,70.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009540,SO65844,13144,6,CMP-CA-SOCIAL,2013/9/6,2013/9/6,LAST_CLICK,1,19,45.24,0.63139285,28.56,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009541,SO65845,17348,6,CMP-CA-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,19,85.48,0.63139285,53.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009542,SO65846,13061,4,CMP-US-SHOPPING,2013/9/6,2013/9/6,LAST_CLICK,1,100,46.47,1,46.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009543,SO65847,17410,6,CMP-CA-SOCIAL,2013/9/6,2013/9/6,LAST_CLICK,1,19,24.27,0.63139285,15.32,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009544,SO65848,12733,10,CMP-GB-SOCIAL,2013/9/6,2013/9/6,LAST_CLICK,1,98,8.99,1.56274418,14.05,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009545,SO65849,13055,1,CMP-US-SEARCH,2013/9/6,2013/9/6,LAST_CLICK,1,100,902.46,1,902.46,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009546,SO65900,12916,6,CMP-CA-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,19,119.98,0.63963157,76.74,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009547,SO65901,14765,6,CMP-CA-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,19,9.99,0.63963157,6.39,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009548,SO65902,29341,6,CMP-CA-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,19,98.97,0.63963157,63.3,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009549,SO65903,28000,6,CMP-CA-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,19,94.48,0.63963157,60.43,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009550,SO65904,28045,6,CMP-CA-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,19,119.98,0.63963157,76.74,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009551,SO65905,19397,4,CMP-US-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,78.98,1,78.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009552,SO65906,17534,1,CMP-US-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009553,SO65907,18072,1,CMP-US-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009554,SO65908,26177,6,CMP-CA-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,19,29.48,0.63963157,18.86,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009555,SO65909,29229,6,CMP-CA-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,19,39.98,0.63963157,25.57,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009556,SO65910,16498,1,CMP-US-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,100,39.98,1,39.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009557,SO65911,14550,7,CMP-FR-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,48.97,1,48.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009558,SO65912,19190,10,CMP-GB-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,98,27.28,1.57207986,42.89,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009559,SO65913,18044,10,CMP-GB-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,98,32.27,1.57207986,50.73,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009560,SO65914,19508,7,CMP-FR-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,6.28,1,6.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009561,SO65915,28463,10,CMP-GB-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,98,21.49,1.57207986,33.78,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009562,SO65916,19183,7,CMP-FR-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,48.97,1,48.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009563,SO65917,29445,7,CMP-FR-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,98,182.78,1.57207986,287.34,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009564,SO65918,25754,8,CMP-DE-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,23.78,1,23.78,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009565,SO65919,16464,10,CMP-GB-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,98,39.98,1.57207986,62.85,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009566,SO65920,24081,7,CMP-FR-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,31.28,1,31.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009567,SO65921,24106,7,CMP-FR-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,39.98,1,39.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009568,SO65922,11306,4,CMP-US-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,100,39.99,1,39.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009569,SO65923,11308,1,CMP-US-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,91.97,1,91.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009570,SO65924,15448,10,CMP-GB-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,98,12.94,1.57207986,20.34,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009571,SO65925,18852,6,CMP-CA-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,19,144.27,0.63963157,92.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009572,SO65926,13232,1,CMP-US-SEARCH,2013/9/7,2013/9/7,LAST_CLICK,1,100,21.98,1,21.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009573,SO65927,12502,10,CMP-GB-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,98,49.99,1.57207986,78.59,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009574,SO65928,16770,4,CMP-US-SOCIAL,2013/9/7,2013/9/7,LAST_CLICK,1,100,2478.34,1,2478.34,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009575,SO65929,19824,1,CMP-US-SHOPPING,2013/9/7,2013/9/7,LAST_CLICK,1,100,629.45,1,629.45,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009576,SO65974,18498,4,CMP-US-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,54.98,1,54.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009577,SO65980,14687,7,CMP-FR-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,100,80.96,1,80.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009578,SO65981,19349,8,CMP-DE-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,69.97,1,69.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009579,SO65982,17215,8,CMP-DE-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,31.97,1,31.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009580,SO65983,22657,10,CMP-GB-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,98,39.98,1.5842839,63.34,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009581,SO65984,16468,7,CMP-FR-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,63.97,1,63.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009582,SO65985,19461,10,CMP-GB-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,98,24.99,1.5842839,39.59,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009583,SO65986,18018,7,CMP-FR-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,51.97,1,51.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009584,SO65987,23627,8,CMP-DE-SEARCH-GENERIC,2013/9/8,2013/9/8,LAST_CLICK,1,100,38.98,1,38.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009585,SO65988,25631,10,CMP-GB-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,98,38.98,1.5842839,61.76,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009586,SO65989,23911,7,CMP-FR-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,36.27,1,36.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009587,SO65990,16543,10,CMP-GB-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,98,13.98,1.5842839,22.15,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009588,SO65991,14092,1,CMP-US-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,100,56.97,1,56.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009589,SO65992,11814,1,CMP-US-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,100,42.28,1,42.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009590,SO65993,12534,7,CMP-FR-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,8.99,1,8.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009591,SO65994,11565,10,CMP-GB-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,98,34.99,1.5842839,55.43,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009592,SO65995,12600,8,CMP-DE-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,49.97,1,49.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009593,SO65996,16080,4,CMP-US-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,567.27,1,567.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009594,SO65997,14874,6,CMP-CA-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,19,804.48,0.63738925,512.77,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009595,SO65998,14757,4,CMP-US-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,839.48,1,839.48,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009596,SO65999,15934,1,CMP-US-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,2364.96,1,2364.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009597,SO66000,15770,4,CMP-US-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,2396.94,1,2396.94,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009598,SO66001,15518,4,CMP-US-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,100,2331.95,1,2331.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009599,SO66002,12881,4,CMP-US-SEARCH,2013/9/8,2013/9/8,LAST_CLICK,1,100,2329.99,1,2329.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009600,SO66003,15998,4,CMP-US-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,2371.96,1,2371.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009601,SO66004,26221,8,CMP-DE-SEARCH-GENERIC,2013/9/8,2013/9/8,LAST_CLICK,1,100,2419.06,1,2419.06,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009602,SO66005,11432,7,CMP-FR-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,100,2469.05,1,2469.05,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009603,SO66006,21197,9,CMP-AU-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,6,1735.98,0.54147715,939.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009604,SO66007,27706,9,CMP-AU-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,6,553.97,0.54147715,299.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009605,SO66008,24176,9,CMP-AU-SOCIAL,2013/9/8,2013/9/8,LAST_CLICK,1,6,599.47,0.54147715,324.6,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009606,SO66009,27092,4,CMP-US-SHOPPING,2013/9/8,2013/9/8,LAST_CLICK,1,100,2448.04,1,2448.04,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009607,SO66020,16205,7,CMP-FR-SOCIAL,2013/9/9,2013/9/9,LAST_CLICK,1,100,2316.97,1,2316.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009608,SO66021,18183,8,CMP-DE-SEARCH-GENERIC,2013/9/9,2013/9/9,LAST_CLICK,1,100,2342.92,1,2342.92,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009609,SO66022,18133,8,CMP-DE-SEARCH-GENERIC,2013/9/9,2013/9/9,LAST_CLICK,1,100,2395.96,1,2395.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009610,SO66023,13621,9,CMP-AU-SOCIAL,2013/9/9,2013/9/9,LAST_CLICK,1,6,89.46,0.53541789,47.9,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009611,SO66024,17303,9,CMP-AU-SHOPPING,2013/9/9,2013/9/9,LAST_CLICK,1,6,88.46,0.53541789,47.36,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009612,SO66025,17282,9,CMP-AU-SEARCH,2013/9/9,2013/9/9,LAST_CLICK,1,6,37.27,0.53541789,19.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009613,SO66026,27144,9,CMP-AU-SOCIAL,2013/9/9,2013/9/9,LAST_CLICK,1,6,39.99,0.53541789,21.41,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009614,SO66027,21360,9,CMP-AU-SHOPPING,2013/9/9,2013/9/9,LAST_CLICK,1,6,93.97,0.53541789,50.31,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009615,SO66028,11758,9,CMP-AU-SHOPPING,2013/9/9,2013/9/9,LAST_CLICK,1,6,6.28,0.53541789,3.36,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-009616,SO66029,13034,9,CMP-AU-SEARCH,2013/9/9,2013/9/9,LAST_CLICK,1,6,59.48,0.53541789,31.85,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
