ad_date,campaign_id,target_country_code,channel,platform,billing_currency,impressions,clicks,conversions,spend,attributed_revenue_usd,ctr,conversion_rate,cost_per_click,cost_per_acquisition,roas,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
2012-03-22,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1185,31,0,28.43,0,0.02616,0,0.9171,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-23,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1182,31,0,28.57,0,0.026227,0,0.9216,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-24,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1412,37,2,34.93,2523,0.026204,0.054054,0.9441,17.465,72.2302,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-25,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1189,31,0,29.41,0,0.026072,0,0.9487,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-26,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1199,32,0,29.93,0,0.026689,0,0.9353,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-27,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1195,32,0,30.07,0,0.026778,0,0.9397,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-28,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1205,31,0,27.6,0,0.025726,0,0.8903,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-29,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1202,30,0,26.84,0,0.024958,0,0.8947,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-30,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1060,27,2,25.74,1523.08,0.025472,0.074074,0.9533,12.87,59.1717,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-31,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,843,22,0,20.87,0,0.026097,0,0.9486,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-01,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,933,30,0,23.93,0,0.032154,0,0.7977,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-02,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,923,30,0,24.34,0,0.032503,0,0.8113,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-03,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1037,33,1,26.62,1153.05,0.031823,0.030303,0.8067,26.62,43.3152,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-04,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1053,34,1,27.89,1151.46,0.032289,0.029412,0.8203,27.89,41.2858,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-05,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,947,31,0,25.29,0,0.032735,0,0.8158,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-06,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1047,34,1,28.19,1143.44,0.032474,0.029412,0.8291,28.19,40.5619,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-07,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,940,31,0,25.57,0,0.032979,0,0.8248,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-08,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,904,30,0,22.99,0,0.033186,0,0.7663,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-09,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,907,30,0,22.86,0,0.033076,0,0.762,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-10,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1595,52,2,40.32,2287.59,0.032602,0.038462,0.7754,20.16,56.7359,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-11,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1592,52,2,40.55,2223.9,0.032663,0.038462,0.7798,20.275,54.8434,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-12,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1602,53,2,40.62,2361.78,0.033084,0.037736,0.7664,20.31,58.1433,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-13,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1488,49,1,37.77,1146.44,0.03293,0.020408,0.7708,37.77,30.3532,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-14,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1362,44,0,33.32,0,0.032305,0,0.7573,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-15,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1358,44,0,33.52,0,0.032401,0,0.7618,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-16,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1478,48,1,35.92,1085.61,0.032476,0.020833,0.7483,35.92,30.223,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-17,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1585,52,2,39.15,2241.41,0.032808,0.038462,0.7529,19.575,57.2519,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-18,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1349,45,0,36.51,0,0.033358,0,0.8113,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-19,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1345,45,0,36.71,0,0.033457,0,0.8158,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-20,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,890,42,0,31.43,0,0.047191,0,0.7483,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-21,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,894,42,0,31.24,0,0.04698,0,0.7438,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-22,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,897,42,0,31.05,0,0.046823,0,0.7393,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-23,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,900,20,0,14.7,0,0.022222,0,0.735,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-24,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,877,41,0,31.42,0,0.04675,0,0.7663,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-25,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,880,41,0,31.23,0,0.046591,0,0.7617,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-26,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,994,46,1,34.84,398.77,0.046278,0.021739,0.7574,34.84,11.4458,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-27,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1217,57,3,42.91,2540.47,0.046836,0.052632,0.7528,14.3033,59.2046,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-28,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,917,42,0,32.94,0,0.045802,0,0.7843,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-29,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1030,47,1,36.65,385.69,0.045631,0.021277,0.7798,36.65,10.5236,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-30,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1020,23,1,16.59,1206.77,0.022549,0.043478,0.7213,16.59,72.7408,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-01,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1397,51,0,89.34,0,0.036507,0,1.7518,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-02,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1407,52,0,90.39,0,0.036958,0,1.7383,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-03,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1404,52,0,90.63,0,0.037037,0,1.7429,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-04,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1414,52,0,91.8,0,0.036775,0,1.7654,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-05,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1630,60,2,106.19,2417.12,0.03681,0.033333,1.7698,53.095,22.7622,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-06,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1420,53,0,93.08,0,0.037324,0,1.7562,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-07,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1417,53,0,93.32,0,0.037403,0,1.7608,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-08,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1427,51,0,90.95,0,0.035739,0,1.7833,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-09,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1534,55,1,98.33,1077.26,0.035854,0.018182,1.7878,98.33,10.9556,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-10,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1172,42,1,50.37,1092.31,0.035836,0.02381,1.1993,50.37,21.6857,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-11,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1065,39,0,46.6,0,0.03662,0,1.1949,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-12,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1055,38,0,45.92,0,0.036019,0,1.2084,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-13,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1058,38,0,45.75,0,0.035917,0,1.2039,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-14,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1048,37,0,43.71,0,0.035305,0,1.1814,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-15,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1052,38,0,44.72,0,0.036122,0,1.1768,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-16,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1042,37,0,44.04,0,0.035509,0,1.1903,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-17,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1045,37,0,43.88,0,0.035407,0,1.1859,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-18,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1035,38,0,46.94,0,0.036715,0,1.2353,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-19,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1038,38,0,46.77,0,0.036609,0,1.2308,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-20,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1042,24,0,16.49,0,0.023033,0,0.6871,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-21,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1038,24,0,16.6,0,0.023121,0,0.6917,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-22,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1145,26,1,18.1,390.09,0.022707,0.038462,0.6962,18.1,21.5519,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-23,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1032,23,0,16.11,0,0.022287,0,0.7004,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-24,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1055,25,0,16.73,0,0.023697,0,0.6692,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-25,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1052,25,0,16.84,0,0.023764,0,0.6736,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-26,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1048,24,0,16.27,0,0.022901,0,0.6779,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-27,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1155,27,1,18.43,1041.05,0.023377,0.037037,0.6826,18.43,56.4867,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-28,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1015,24,0,15.63,0,0.023645,0,0.6512,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-29,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1012,24,0,15.74,0,0.023715,0,0.6558,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-30,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1022,23,0,16.42,0,0.022505,0,0.7139,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-31,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1025,23,0,16.32,0,0.022439,0,0.7096,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-01,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1406,56,2,72.16,2193.96,0.039829,0.035714,1.2886,36.08,30.4041,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-02,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1189,48,0,61.63,0,0.04037,0,1.284,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-03,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1412,57,2,72.93,2317.13,0.040368,0.035088,1.2795,36.465,31.772,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-04,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1305,53,1,67.58,1054.66,0.040613,0.018868,1.2751,67.58,15.6061,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-05,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1199,49,0,62.26,0,0.040867,0,1.2706,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-06,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1202,49,0,62.04,0,0.040765,0,1.2661,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-07,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1205,49,0,61.82,0,0.040664,0,1.2616,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-08,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1209,47,0,62.46,0,0.038875,0,1.3289,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-09,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1322,52,1,68.87,1048.24,0.039334,0.019231,1.3244,68.87,15.2206,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-10,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1202,34,0,23.49,0,0.028286,0,0.6909,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-11,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1199,34,0,23.65,0,0.028357,0,0.6956,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-12,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1305,36,1,25.2,398.25,0.027586,0.027778,0.7,25.2,15.8036,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-13,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1302,36,1,25.36,1109.59,0.02765,0.027778,0.7044,25.36,43.7535,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-14,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1325,38,1,25.57,401.08,0.028679,0.026316,0.6729,25.57,15.6856,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-15,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1322,37,1,25.07,1072.72,0.027988,0.027027,0.6776,25.07,42.789,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-16,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1319,37,1,25.23,1132.81,0.028052,0.027027,0.6819,25.23,44.8993,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-17,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1205,34,0,23.34,0,0.028216,0,0.6865,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-18,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1339,37,1,26.9,1268.48,0.027633,0.027027,0.727,26.9,47.1554,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-19,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,1225,33,0,24.14,0,0.026939,0,0.7315,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-20,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,797,23,0,30.98,0,0.028858,0,1.347,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-21,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,910,26,1,34.9,1265.33,0.028571,0.038462,1.3423,34.9,36.2559,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-22,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,790,22,0,29.83,0,0.027848,0,1.3559,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-23,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,794,23,0,31.08,0,0.028967,0,1.3513,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-24,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,894,25,1,33.23,1085.02,0.027964,0.04,1.3292,33.23,32.6518,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-25,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,897,25,1,33.11,1068.63,0.027871,0.04,1.3244,33.11,32.2751,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-26,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,887,25,1,33.45,1068.63,0.028185,0.04,1.338,33.45,31.9471,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-27,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,890,25,1,33.34,1137.71,0.02809,0.04,1.3336,33.34,34.1245,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-28,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,934,26,1,34.09,1269.07,0.027837,0.038462,1.3112,34.09,37.227,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-29,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,827,23,0,30.05,0,0.027811,0,1.3065,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-06-30,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,817,21,0,27.72,0,0.025704,0,1.32,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-01,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,985,45,1,68.88,1291.82,0.045685,0.022222,1.5307,68.88,18.7546,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-02,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,872,40,0,61.41,0,0.045872,0,1.5353,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-03,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,869,40,0,61.59,0,0.04603,0,1.5398,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-04,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,865,39,0,60.22,0,0.045087,0,1.5441,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-05,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,862,39,0,60.4,0,0.045244,0,1.5487,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-06,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,859,39,0,60.57,0,0.045402,0,1.5531,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-07-07,CMP-AU-SOCIAL,AU,Paid Social,Meta Ads,USD,965,44,1,68.53,404.75,0.045596,0.022727,1.5575,68.53,5.9062,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
